epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
240,3854.94,0.62647,0.82251,1.52891,0.80624,0,0.95094,0.94341,0.97565,0.8268,0.87514,0.85669,0.8987,0.52311,0.59121,0.74814,1.53541,0.82773,0,0.0002113,0.0002113,0.0002113
241,3871.52,0.64222,0.86329,1.52199,0.80385,0,0.94376,0.94651,0.97623,0.82375,0.87239,0.87268,0.90597,0.5283,0.59852,0.76541,1.56113,0.8299,0,0.000208,0.000208,0.000208
242,3887.21,0.64402,0.8971,1.54265,0.81563,0,0.96088,0.92122,0.97195,0.81331,0.87429,0.87747,0.91392,0.52835,0.60218,0.73436,1.58482,0.83481,0,0.0002047,0.0002047,0.0002047
243,3903.29,0.6522,0.91353,1.5164,0.80967,0,0.93593,0.95076,0.97437,0.81958,0.84352,0.85442,0.89213,0.50642,0.59468,0.73939,1.56904,0.83515,0,0.0002014,0.0002014,0.0002014
244,3919.9,0.64309,0.83718,1.55037,0.8038,0,0.93826,0.95529,0.97765,0.81653,0.86159,0.86542,0.90159,0.50162,0.59249,0.74653,1.54812,0.83072,0,0.0001981,0.0001981,0.0001981
245,3935.36,0.63766,0.80274,1.53376,0.8039,0,0.94775,0.95071,0.97513,0.82177,0.90735,0.86533,0.9146,0.53248,0.58992,0.7361,1.5345,0.82482,0,0.0001948,0.0001948,0.0001948
246,3951.18,0.63421,0.83052,1.53107,0.80753,0,0.94691,0.94951,0.9775,0.82689,0.90775,0.86457,0.91537,0.53367,0.58107,0.7311,1.53256,0.82231,0,0.0001915,0.0001915,0.0001915
247,3967.08,0.6349,0.88543,1.5203,0.80595,0,0.93832,0.968,0.97955,0.82481,0.85093,0.87357,0.89448,0.51644,0.57752,0.7342,1.52782,0.81807,0,0.0001882,0.0001882,0.0001882
248,3984.08,0.64511,0.86339,1.54875,0.80571,0,0.9478,0.96161,0.9774,0.81625,0.86542,0.87444,0.90138,0.52202,0.59466,0.72963,1.54895,0.81665,0,0.0001849,0.0001849,0.0001849
249,3999.76,0.61764,0.81359,1.49606,0.80597,0,0.94415,0.9714,0.97784,0.81838,0.88303,0.86138,0.8987,0.529,0.58992,0.7389,1.5455,0.81607,0,0.0001816,0.0001816,0.0001816
250,4015.67,0.6487,0.88559,1.52902,0.80217,0,0.95412,0.95421,0.97608,0.82398,0.88732,0.86477,0.89833,0.51948,0.56194,0.76165,1.53656,0.81304,0,0.0001783,0.0001783,0.0001783
251,4032.42,0.6344,0.80621,1.5163,0.80841,0,0.96209,0.94438,0.97566,0.82591,0.88659,0.86536,0.89768,0.5249,0.56772,0.79302,1.52472,0.81359,0,0.000175,0.000175,0.000175
252,4047.69,0.65241,0.91236,1.55967,0.82077,0,0.96852,0.92888,0.97582,0.82091,0.89444,0.82682,0.88698,0.52489,0.58795,0.79437,1.50886,0.81698,0,0.0001717,0.0001717,0.0001717
253,4063.75,0.65863,0.88031,1.54507,0.80479,0,0.97702,0.93108,0.97877,0.82793,0.90388,0.85645,0.898,0.52726,0.57349,0.76655,1.48259,0.8159,0,0.0001684,0.0001684,0.0001684
254,4079.37,0.65116,0.89354,1.54286,0.80405,0,0.97736,0.93242,0.97686,0.82534,0.90088,0.85454,0.89836,0.52802,0.56412,0.7563,1.48289,0.81468,0,0.0001651,0.0001651,0.0001651
255,4095.34,0.6198,0.80377,1.49419,0.80823,0,0.94906,0.95658,0.97745,0.81981,0.88268,0.86524,0.89623,0.54264,0.57287,0.7585,1.5134,0.81365,0,0.0001618,0.0001618,0.0001618
256,4112.51,0.64054,0.89835,1.50933,0.80689,0,0.96151,0.94648,0.97905,0.81582,0.89006,0.8693,0.89528,0.53527,0.60011,0.76569,1.53632,0.8144,0,0.0001585,0.0001585,0.0001585
257,4128.77,0.64167,0.82492,1.50354,0.80485,0,0.96678,0.94158,0.97632,0.80613,0.89747,0.87511,0.9102,0.53353,0.60823,0.74732,1.53611,0.81653,0,0.0001552,0.0001552,0.0001552
258,4144.67,0.63097,0.8364,1.49818,0.8093,0,0.98054,0.93804,0.97604,0.82052,0.90672,0.86212,0.90549,0.53381,0.58025,0.70886,1.51205,0.81656,0,0.0001519,0.0001519,0.0001519
259,4160.28,0.62257,0.75563,1.49452,0.80693,0,0.97312,0.93776,0.97514,0.82653,0.90274,0.85422,0.89874,0.53456,0.56009,0.67768,1.48426,0.81443,0,0.0001486,0.0001486,0.0001486
260,4175.58,0.63228,0.80457,1.48487,0.79974,0,0.98054,0.93963,0.9775,0.82538,0.9146,0.86724,0.90828,0.54472,0.56217,0.67128,1.46399,0.81414,0,0.0001453,0.0001453,0.0001453
261,4191.02,0.63429,0.83012,1.52051,0.81332,0,0.97524,0.9435,0.97911,0.82524,0.90531,0.85949,0.90028,0.54132,0.56514,0.66716,1.44714,0.81431,0,0.000142,0.000142,0.000142
262,4206.73,0.63858,0.84051,1.49345,0.8131,0,0.98305,0.93902,0.97978,0.81958,0.90342,0.85545,0.89499,0.54016,0.57492,0.67645,1.47762,0.81458,0,0.0001387,0.0001387,0.0001387
263,4222.8,0.62604,0.78362,1.48421,0.8044,0,0.97949,0.93746,0.98058,0.82187,0.89688,0.85002,0.88826,0.52011,0.58306,0.68799,1.50241,0.81622,0,0.0001354,0.0001354,0.0001354
264,4239.29,0.624,0.81864,1.48638,0.80548,0,0.98083,0.93433,0.98115,0.82133,0.89312,0.84735,0.88676,0.51299,0.57536,0.673,1.49286,0.81528,0,0.0001321,0.0001321,0.0001321
265,4254.78,0.61561,0.80175,1.48493,0.81033,0,0.97773,0.9305,0.97711,0.819,0.90372,0.85642,0.90282,0.52631,0.57181,0.68826,1.474,0.81633,0,0.0001288,0.0001288,0.0001288
266,4270.29,0.61785,0.81312,1.48842,0.80479,0,0.98099,0.9309,0.97876,0.81375,0.92163,0.87159,0.9217,0.55451,0.60004,0.72224,1.48778,0.81911,0,0.0001255,0.0001255,0.0001255
267,4286.49,0.61772,0.77674,1.4734,0.79832,0,0.97673,0.92939,0.97825,0.81813,0.9104,0.85837,0.90326,0.55094,0.58649,0.72302,1.46924,0.81898,0,0.0001222,0.0001222,0.0001222
268,4302.69,0.60123,0.79473,1.45228,0.79456,0,0.97991,0.93104,0.97883,0.83372,0.89324,0.83598,0.87579,0.52049,0.54388,0.68994,1.44276,0.81519,0,0.0001189,0.0001189,0.0001189
269,4318.11,0.63077,0.81149,1.48279,0.80319,0,0.93339,0.97178,0.97787,0.83626,0.88338,0.82825,0.86867,0.51329,0.54348,0.67843,1.44302,0.81502,0,0.0001156,0.0001156,0.0001156
270,4333.53,0.61428,0.78814,1.46627,0.80999,0,0.93741,0.97082,0.97989,0.82873,0.88222,0.83048,0.86927,0.52019,0.55092,0.67599,1.46299,0.81534,0,0.0001123,0.0001123,0.0001123
271,4349.28,0.63221,0.80151,1.48666,0.8068,0,0.9349,0.96165,0.9798,0.81801,0.89142,0.83889,0.88319,0.53991,0.57125,0.68513,1.47885,0.81781,0,0.000109,0.000109,0.000109
272,4364.78,0.6256,0.80441,1.47967,0.80475,0,0.96455,0.93533,0.97673,0.82639,0.87415,0.84362,0.87895,0.52903,0.55945,0.67186,1.48532,0.82039,0,0.0001057,0.0001057,0.0001057
273,4380.35,0.60928,0.78522,1.45525,0.80744,0,0.97309,0.93341,0.97635,0.83274,0.86777,0.85951,0.88019,0.52107,0.55448,0.66314,1.46149,0.8232,0,0.0001024,0.0001024,0.0001024
274,4395.7,0.62022,0.81683,1.46804,0.80339,0,0.96489,0.9453,0.97782,0.83245,0.86458,0.87667,0.89503,0.51837,0.56048,0.66752,1.45825,0.8228,0,9.91e-05,9.91e-05,9.91e-05
275,4411.24,0.603,0.78722,1.4531,0.8009,0,0.94816,0.95609,0.98142,0.82831,0.86001,0.86517,0.8954,0.52564,0.58153,0.68653,1.47798,0.82341,0,9.58e-05,9.58e-05,9.58e-05
276,4426.81,0.59299,0.79775,1.47134,0.80514,0,0.95115,0.95515,0.97932,0.8171,0.86077,0.87214,0.89217,0.53242,0.60009,0.69957,1.49328,0.8238,0,9.25e-05,9.25e-05,9.25e-05
277,4442.48,0.61274,0.73117,1.47925,0.80751,0,0.95571,0.95474,0.97946,0.82658,0.85444,0.86085,0.87922,0.52039,0.57398,0.69523,1.47409,0.82194,0,8.92e-05,8.92e-05,8.92e-05
278,4457.71,0.60433,0.80102,1.46217,0.80351,0,0.96226,0.96208,0.97987,0.83245,0.86777,0.86642,0.88206,0.52157,0.56635,0.69345,1.45576,0.82069,0,8.59e-05,8.59e-05,8.59e-05
279,4473.33,0.61703,0.78787,1.48883,0.80485,0,0.95851,0.96451,0.98161,0.83454,0.86466,0.86828,0.87982,0.5251,0.56252,0.70406,1.45327,0.81991,0,8.26e-05,8.26e-05,8.26e-05
280,4489.38,0.6121,0.78656,1.45336,0.80413,0,0.98279,0.94303,0.98096,0.83415,0.87004,0.87292,0.88651,0.52587,0.55371,0.70624,1.46531,0.81885,0,7.93e-05,7.93e-05,7.93e-05
281,4505.78,0.61747,0.80773,1.47302,0.80035,0,0.96923,0.95126,0.98227,0.83472,0.88679,0.8693,0.89052,0.52796,0.5502,0.69628,1.44962,0.81956,0,7.6e-05,7.6e-05,7.6e-05
282,4520.72,0.61241,0.81318,1.4675,0.80383,0,0.95568,0.96847,0.98181,0.83433,0.89427,0.86942,0.89606,0.53095,0.54795,0.67578,1.44435,0.82156,0,7.27e-05,7.27e-05,7.27e-05
283,4536.39,0.59864,0.78288,1.43668,0.80365,0,0.94766,0.96659,0.98018,0.83745,0.88586,0.87692,0.89925,0.53371,0.54321,0.66888,1.44914,0.82251,0,6.94e-05,6.94e-05,6.94e-05
284,4551.91,0.61355,0.81375,1.47783,0.80841,0,0.97273,0.94212,0.98004,0.83533,0.89,0.85981,0.89501,0.52894,0.55133,0.67556,1.46099,0.8217,0,6.61e-05,6.61e-05,6.61e-05
285,4567.73,0.58424,0.7355,1.42208,0.79897,0,0.97427,0.94705,0.98105,0.83508,0.88643,0.86129,0.89651,0.52647,0.55888,0.68622,1.46419,0.82123,0,6.28e-05,6.28e-05,6.28e-05
286,4583.73,0.62299,0.80609,1.48909,0.80133,0,0.97048,0.94888,0.98113,0.83543,0.88907,0.86084,0.89936,0.52922,0.56138,0.68478,1.46737,0.82044,0,5.95e-05,5.95e-05,5.95e-05
287,4599.83,0.61553,0.79781,1.47239,0.80295,0,0.97391,0.94475,0.98106,0.83853,0.89516,0.86792,0.90084,0.52793,0.54835,0.66238,1.42563,0.81953,0,5.62e-05,5.62e-05,5.62e-05
288,4614.75,0.63096,0.77365,1.46073,0.80256,0,0.97935,0.94443,0.97911,0.83899,0.89675,0.86541,0.89984,0.53207,0.53962,0.6428,1.4046,0.81858,0,5.29e-05,5.29e-05,5.29e-05
289,4630.57,0.60829,0.85754,1.4484,0.79988,0,0.98095,0.94401,0.98081,0.83675,0.89794,0.86618,0.90054,0.53497,0.53576,0.63149,1.39907,0.81803,0,4.96e-05,4.96e-05,4.96e-05
290,4646.77,0.60221,0.75648,1.43661,0.79702,0,0.97962,0.94501,0.97985,0.83845,0.89862,0.86717,0.90369,0.53716,0.53175,0.63277,1.38455,0.81784,0,4.63e-05,4.63e-05,4.63e-05
291,4664.63,0.56994,0.72229,1.39388,0.80292,0,0.95923,0.96134,0.98015,0.83676,0.8927,0.87521,0.90093,0.53975,0.5308,0.64644,1.3811,0.81844,0,4.3e-05,4.3e-05,4.3e-05
292,4675.47,0.56357,0.76229,1.3615,0.79183,0,0.95689,0.96486,0.98066,0.83646,0.8862,0.86814,0.89371,0.52166,0.53838,0.66622,1.37977,0.81977,0,3.97e-05,3.97e-05,3.97e-05
293,4685.57,0.56397,0.70337,1.35459,0.79996,0,0.94796,0.97249,0.98097,0.83501,0.89837,0.86064,0.89243,0.51826,0.54179,0.6845,1.3949,0.82066,0,3.64e-05,3.64e-05,3.64e-05
294,4695.63,0.57709,0.74223,1.37652,0.80057,0,0.98775,0.93463,0.97866,0.83314,0.8971,0.86306,0.89229,0.51647,0.54333,0.69116,1.39589,0.82117,0,3.31e-05,3.31e-05,3.31e-05
295,4705.8,0.56599,0.73154,1.35927,0.79739,0,0.98765,0.93817,0.97871,0.83532,0.88988,0.86116,0.89104,0.52112,0.54235,0.69541,1.39337,0.8214,0,2.98e-05,2.98e-05,2.98e-05
296,4716.25,0.55832,0.73138,1.3558,0.79703,0,0.98454,0.93787,0.97872,0.83486,0.89801,0.85802,0.89561,0.52383,0.53883,0.69226,1.38181,0.82129,0,2.65e-05,2.65e-05,2.65e-05
297,4726.58,0.57347,0.78315,1.37525,0.7983,0,0.9746,0.94665,0.97922,0.83565,0.88726,0.86312,0.89155,0.5242,0.53512,0.69662,1.37594,0.82132,0,2.32e-05,2.32e-05,2.32e-05
298,4736.64,0.55796,0.70112,1.36108,0.79628,0,0.97476,0.94768,0.97924,0.83759,0.89037,0.86312,0.89169,0.52708,0.53138,0.701,1.37209,0.82115,0,1.99e-05,1.99e-05,1.99e-05
299,4746.93,0.58418,0.74148,1.38516,0.80166,0,0.97266,0.94768,0.97638,0.83789,0.89413,0.86679,0.89372,0.52612,0.53074,0.69747,1.36537,0.82194,0,1.66e-05,1.66e-05,1.66e-05
300,4757.21,0.57141,0.73487,1.38544,0.80461,0,0.97112,0.9477,0.97838,0.83933,0.89443,0.87101,0.89993,0.52954,0.53147,0.6974,1.37901,0.82145,0,1.33e-05,1.33e-05,1.33e-05
