epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,12141.7,0.64394,0.87242,1.68103,0.87974,0,0.89987,0.88903,0.91213,0.7942,0.88323,0.869,0.8919,0.68972,0.86113,1.34227,2.22807,0.95643,0,0.000406,0.000406,0.000406
122,12243,0.63224,0.84078,1.67045,0.88053,0,0.89022,0.88972,0.91711,0.80081,0.8719,0.87192,0.8998,0.70023,0.85902,1.34585,2.15093,0.96218,0,0.00040105,0.00040105,0.00040105
123,12342.5,0.63226,0.8355,1.66338,0.87772,0,0.87777,0.88076,0.9042,0.78235,0.87584,0.84836,0.87825,0.6811,0.87404,1.3304,2.21702,0.96364,0,0.0003961,0.0003961,0.0003961
124,12442.1,0.63679,0.86643,1.66584,0.87691,0,0.87843,0.87823,0.90194,0.77909,0.86228,0.86251,0.88318,0.68298,0.86778,1.40689,2.23431,0.96976,0,0.00039115,0.00039115,0.00039115
125,12542.4,0.64257,0.87449,1.67687,0.88036,0,0.87766,0.89765,0.90914,0.79085,0.89853,0.8512,0.89083,0.69358,0.86185,1.42987,2.20527,0.96769,0,0.0003862,0.0003862,0.0003862
126,12644.7,0.64078,0.88108,1.67718,0.87557,0,0.88805,0.89045,0.91273,0.79589,0.87086,0.87074,0.8924,0.69286,0.84897,1.38357,2.14424,0.95725,0,0.00038125,0.00038125,0.00038125
127,12745.9,0.63231,0.87172,1.65466,0.87423,0,0.90581,0.89223,0.91265,0.79855,0.88973,0.87378,0.8977,0.69616,0.84179,1.36773,2.16974,0.95439,0,0.0003763,0.0003763,0.0003763
128,12845.5,0.62961,0.85224,1.65397,0.87548,0,0.89173,0.88452,0.90876,0.79438,0.87834,0.86444,0.88849,0.68928,0.86191,1.41277,2.17395,0.95538,0,0.00037135,0.00037135,0.00037135
129,12946.7,0.62592,0.84526,1.6464,0.87631,0,0.90165,0.88901,0.90933,0.79594,0.88797,0.87082,0.89277,0.69769,0.84902,1.39606,2.13237,0.95556,0,0.0003664,0.0003664,0.0003664
130,13048.9,0.62326,0.83476,1.63376,0.87634,0,0.8993,0.88601,0.90715,0.7916,0.88427,0.86681,0.88607,0.68597,0.85497,1.54266,2.18067,0.95462,0,0.00036145,0.00036145,0.00036145
131,13148.6,0.62261,0.84351,1.63787,0.87633,0,0.90016,0.88907,0.91234,0.79191,0.88383,0.87301,0.89224,0.6936,0.85686,1.34861,2.17171,0.96516,0,0.0003565,0.0003565,0.0003565
132,13249.1,0.62533,0.85333,1.63703,0.87261,0,0.92325,0.87284,0.91086,0.79197,0.90843,0.85359,0.89045,0.68863,0.87171,1.41083,2.19062,0.96113,0,0.00035155,0.00035155,0.00035155
133,13351.3,0.61829,0.84136,1.6329,0.8745,0,0.9066,0.88867,0.91026,0.79607,0.89429,0.87453,0.89376,0.69491,0.83386,1.44151,2.19016,0.9579,0,0.0003466,0.0003466,0.0003466
134,13453.3,0.62072,0.84798,1.6219,0.87191,0,0.90902,0.88783,0.9047,0.79083,0.897,0.87235,0.88595,0.68573,0.86716,1.47222,2.20813,0.96126,0,0.00034165,0.00034165,0.00034165
135,13555.3,0.62755,0.87726,1.63084,0.87679,0,0.90408,0.87881,0.9126,0.79817,0.89405,0.86033,0.89142,0.69647,0.85658,1.39542,2.17366,0.95697,0,0.0003367,0.0003367,0.0003367
136,13656.2,0.62123,0.84036,1.62219,0.87331,0,0.90731,0.89895,0.91803,0.80041,0.89411,0.8786,0.89601,0.69408,0.88155,1.52058,2.15968,0.96575,0,0.00033175,0.00033175,0.00033175
137,13755.7,0.60318,0.81816,1.57471,0.86968,0,0.91121,0.89224,0.91682,0.80233,0.90034,0.87661,0.89943,0.70403,0.85043,1.44478,2.1308,0.95285,0,0.0003268,0.0003268,0.0003268
138,13858,0.61407,0.83022,1.60528,0.87089,0,0.88987,0.89744,0.9091,0.78557,0.88289,0.87639,0.88896,0.68904,0.87171,1.45628,2.24592,0.97223,0,0.00032185,0.00032185,0.00032185
139,13959.7,0.61072,0.82118,1.59841,0.87324,0,0.89067,0.88092,0.90876,0.79153,0.88245,0.85704,0.88788,0.6907,0.84628,1.37227,2.20749,0.95447,0,0.0003169,0.0003169,0.0003169
140,14057.2,0.60141,0.82606,1.57793,0.87141,0,0.90741,0.88301,0.91834,0.80422,0.89206,0.86503,0.89806,0.70057,0.86188,1.38552,2.16737,0.9617,0,0.00031195,0.00031195,0.00031195
141,14160.6,0.61498,0.82923,1.59531,0.87356,0,0.90691,0.89247,0.92085,0.80467,0.89607,0.88407,0.90535,0.70718,0.84931,1.48945,2.13753,0.96049,0,0.000307,0.000307,0.000307
142,14261.6,0.61059,0.81715,1.6102,0.8734,0,0.91486,0.87815,0.91903,0.8032,0.89848,0.86378,0.90084,0.70332,0.85275,1.40066,2.10362,0.95901,0,0.00030205,0.00030205,0.00030205
143,14361.3,0.61359,0.83228,1.59617,0.87244,0,0.89114,0.8836,0.91497,0.79669,0.87867,0.8655,0.89599,0.69721,0.86174,1.38179,2.17338,0.9628,0,0.0002971,0.0002971,0.0002971
