epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
113,7938.79,0.74638,1.03385,1.9374,0.89915,0,0.85531,0.88752,0.89944,0.78282,0.85924,0.8538,0.88226,0.6807,0.8478,1.31804,2.29749,0.96491,0,0.0004456,0.0004456,0.0004456
114,8007.73,0.73266,1.01107,1.93857,0.90101,0,0.88076,0.88132,0.89413,0.77881,0.8662,0.85967,0.87654,0.68079,0.87043,1.27638,2.30459,0.97452,0,0.00044065,0.00044065,0.00044065
115,8080.45,0.74418,1.02895,1.93401,0.89597,0,0.88159,0.89381,0.91354,0.78877,0.8623,0.87473,0.89163,0.6851,0.88219,1.45654,2.27026,0.9858,0,0.0004357,0.0004357,0.0004357
116,8147.93,0.74324,1.01061,1.97768,0.90324,0,0.86776,0.89379,0.89632,0.77731,0.84891,0.87631,0.88008,0.6753,0.86253,1.28159,2.2412,0.97617,0,0.00043075,0.00043075,0.00043075
117,8217.37,0.74632,1.02511,1.94665,0.90077,0,0.86506,0.8813,0.89154,0.77037,0.86261,0.84926,0.87089,0.66293,0.87217,1.27613,2.33027,0.97787,0,0.0004258,0.0004258,0.0004258
118,8288.14,0.74906,1.04734,1.93529,0.90217,0,0.86971,0.87604,0.89095,0.76832,0.86889,0.8583,0.87898,0.67124,0.86476,1.2906,2.33284,0.97867,0,0.00042085,0.00042085,0.00042085
119,8358.45,0.74384,1.0178,1.94241,0.90368,0,0.87924,0.89154,0.89702,0.7771,0.87596,0.87469,0.89012,0.68106,0.86097,1.32952,2.30655,0.96942,0,0.0004159,0.0004159,0.0004159
120,8430.07,0.7477,1.01681,1.93951,0.9016,0,0.85272,0.88647,0.89496,0.77221,0.8464,0.86258,0.87759,0.66709,0.87837,1.29535,2.34323,0.98791,0,0.00041095,0.00041095,0.00041095
121,8500.93,0.74815,1.03791,1.94764,0.90155,0,0.8654,0.86111,0.8986,0.77868,0.86839,0.84455,0.88274,0.67794,0.85877,1.27701,2.35559,0.97553,0,0.000406,0.000406,0.000406
122,8570.05,0.73499,1.01844,1.89845,0.89535,0,0.86969,0.89573,0.92732,0.79468,0.85225,0.87762,0.90887,0.69851,0.88842,1.33293,2.27273,0.98846,0,0.00040105,0.00040105,0.00040105
123,8642.07,0.7437,1.0404,1.92428,0.89822,0,0.87581,0.90777,0.92084,0.7948,0.86008,0.88166,0.90052,0.68906,0.87657,1.35054,2.24131,0.98035,0,0.0003961,0.0003961,0.0003961
124,8714.82,0.73472,1.01448,1.88683,0.89205,0,0.88574,0.88352,0.91016,0.79165,0.87742,0.87412,0.89832,0.69447,0.86818,1.34164,2.19624,0.97443,0,0.00039115,0.00039115,0.00039115
125,8785.87,0.72757,1.00447,1.8841,0.89437,0,0.88851,0.8994,0.90828,0.78378,0.87789,0.88023,0.89177,0.68212,0.86353,1.38815,2.19823,0.97021,0,0.0003862,0.0003862,0.0003862
126,8854.81,0.73355,1.01819,1.91078,0.89665,0,0.8813,0.89286,0.90942,0.77687,0.87693,0.87625,0.90028,0.68763,0.9013,1.32935,2.26469,0.98202,0,0.00038125,0.00038125,0.00038125
127,8927.81,0.71704,0.97469,1.87926,0.89374,0,0.88418,0.8961,0.91019,0.77467,0.86549,0.87663,0.89089,0.67238,0.90878,1.35952,2.3298,0.98428,0,0.0003763,0.0003763,0.0003763
128,8996.61,0.72067,1.00126,1.8784,0.89479,0,0.88828,0.90251,0.91589,0.78712,0.89598,0.8599,0.89379,0.68532,0.88609,1.31476,2.22683,0.97686,0,0.00037135,0.00037135,0.00037135
129,9067.72,0.73649,0.99775,1.90317,0.89676,0,0.86837,0.89774,0.89833,0.77055,0.87934,0.86776,0.88613,0.66556,0.90808,1.27967,2.26399,0.98344,0,0.0003664,0.0003664,0.0003664
130,9137.87,0.73353,0.99374,1.894,0.89493,0,0.89644,0.88708,0.90151,0.78082,0.88351,0.8695,0.88081,0.68119,0.85986,1.34256,2.23211,0.96885,0,0.00036145,0.00036145,0.00036145
131,9209.43,0.72093,0.99254,1.87126,0.89288,0,0.87218,0.88392,0.90486,0.777,0.85978,0.86672,0.88497,0.67136,0.89759,1.32319,2.27852,0.98205,0,0.0003565,0.0003565,0.0003565
132,9278.34,0.72492,0.9828,1.85385,0.89335,0,0.87631,0.89007,0.90865,0.786,0.85534,0.86747,0.88706,0.6849,0.87482,1.39285,2.28267,0.97745,0,0.00035155,0.00035155,0.00035155
133,9346.7,0.72632,0.97622,1.87133,0.89511,0,0.88629,0.87553,0.89338,0.77612,0.87567,0.85323,0.87145,0.66827,0.88326,1.36219,2.27227,0.98075,0,0.0003466,0.0003466,0.0003466
134,9416.96,0.72057,0.98765,1.863,0.89377,0,0.88045,0.86939,0.89738,0.78427,0.86881,0.84956,0.87967,0.67609,0.8575,1.36507,2.26243,0.96715,0,0.00034165,0.00034165,0.00034165
135,9488.88,0.7127,0.96024,1.82824,0.88367,0,0.87212,0.90366,0.89867,0.78389,0.85227,0.88205,0.87926,0.68319,0.85589,1.27618,2.26397,0.96295,0,0.0003367,0.0003367,0.0003367
136,9558.87,0.70815,0.96263,1.81131,0.88609,0,0.88429,0.89782,0.89842,0.77633,0.87319,0.87057,0.87963,0.67409,0.87822,1.40076,2.24671,0.9652,0,0.00033175,0.00033175,0.00033175
137,9629.86,0.72229,0.97016,1.85138,0.89599,0,0.87593,0.91505,0.90849,0.78332,0.85698,0.89252,0.8865,0.68022,0.86488,1.33517,2.25159,0.96381,0,0.0003268,0.0003268,0.0003268
138,9699.44,0.69366,0.97442,1.78603,0.87956,0,0.87014,0.88991,0.89645,0.77737,0.8452,0.86726,0.8719,0.66978,0.86158,1.3666,2.30093,0.96612,0,0.00032185,0.00032185,0.00032185
139,9767.41,0.71338,0.96832,1.81296,0.88728,0,0.88083,0.88963,0.89898,0.78369,0.86616,0.87037,0.87891,0.67896,0.87283,1.35764,2.22892,0.96594,0,0.0003169,0.0003169,0.0003169
140,9837.26,0.7006,0.9634,1.81434,0.88487,0,0.88964,0.87339,0.89861,0.78018,0.88628,0.85665,0.88287,0.67764,0.87164,1.48873,2.27172,0.96334,0,0.00031195,0.00031195,0.00031195
141,9909.29,0.71241,0.97624,1.82353,0.88737,0,0.88757,0.88521,0.89579,0.77785,0.87292,0.86832,0.88026,0.68132,0.86544,1.3213,2.2622,0.96594,0,0.000307,0.000307,0.000307
142,9977.2,0.70097,0.95741,1.80044,0.88763,0,0.87141,0.90081,0.90559,0.78961,0.86453,0.86497,0.88431,0.68188,0.86275,1.318,2.22094,0.96269,0,0.00030205,0.00030205,0.00030205
143,10048.4,0.71013,0.9428,1.80956,0.88972,0,0.88296,0.89134,0.89721,0.77732,0.86405,0.869,0.8733,0.67145,0.89246,1.37324,2.27549,0.96553,0,0.0002971,0.0002971,0.0002971
144,10118.4,0.70523,0.97941,1.81768,0.88717,0,0.88968,0.8808,0.89496,0.77469,0.87032,0.86149,0.87429,0.66905,0.85076,1.34173,2.23838,0.96427,0,0.00029215,0.00029215,0.00029215
145,10188.1,0.70054,0.9547,1.7877,0.88556,0,0.86549,0.89643,0.89715,0.77767,0.86176,0.85398,0.87747,0.67676,0.8697,1.40031,2.28685,0.97113,0,0.0002872,0.0002872,0.0002872
146,10260,0.7043,0.95647,1.79835,0.88427,0,0.87764,0.8837,0.90473,0.787,0.86458,0.86223,0.88709,0.68021,0.86616,1.37601,2.27016,0.97021,0,0.00028225,0.00028225,0.00028225
147,10331.9,0.70973,0.96602,1.81704,0.88517,0,0.87695,0.89009,0.9052,0.78677,0.85445,0.86634,0.885,0.68478,0.85622,1.3152,2.24054,0.96404,0,0.0002773,0.0002773,0.0002773
148,10401.6,0.70052,0.96,1.78136,0.88655,0,0.88565,0.88573,0.91712,0.79326,0.86982,0.86116,0.89449,0.69093,0.86487,1.35632,2.23866,0.96285,0,0.00027235,0.00027235,0.00027235
149,10472.9,0.69721,0.93893,1.7887,0.88536,0,0.90449,0.87874,0.91173,0.79089,0.88592,0.86126,0.89195,0.68748,0.86574,1.40316,2.21287,0.96227,0,0.0002674,0.0002674,0.0002674
150,10543.8,0.6967,0.95385,1.78192,0.88456,0,0.89083,0.90082,0.91362,0.78514,0.87006,0.87673,0.88913,0.67958,0.88457,1.44247,2.23415,0.96847,0,0.00026245,0.00026245,0.00026245
151,10614.2,0.68744,0.94296,1.76504,0.88361,0,0.89179,0.90025,0.91022,0.7865,0.88967,0.86444,0.88557,0.68144,0.87854,1.40808,2.23343,0.96703,0,0.0002575,0.0002575,0.0002575
152,10684.1,0.69375,0.95739,1.75738,0.88371,0,0.90767,0.88731,0.9138,0.79409,0.8929,0.8633,0.892,0.69026,0.86491,1.3037,2.19864,0.96257,0,0.00025255,0.00025255,0.00025255
153,10756.3,0.68966,0.9597,1.77575,0.88365,0,0.87829,0.90445,0.91123,0.79325,0.88381,0.86185,0.89046,0.6923,0.85572,1.33582,2.20998,0.96119,0,0.0002476,0.0002476,0.0002476
154,10826.7,0.68789,0.93506,1.7668,0.8797,0,0.89658,0.88136,0.90775,0.78606,0.88037,0.85832,0.8855,0.68002,0.87396,1.44352,2.2258,0.96349,0,0.00024265,0.00024265,0.00024265
155,10898.2,0.68236,0.92107,1.75055,0.88434,0,0.90104,0.891,0.90969,0.78702,0.88639,0.86399,0.88858,0.68685,0.85072,1.37721,2.1956,0.95715,0,0.0002377,0.0002377,0.0002377
156,10967.1,0.69544,0.95308,1.76487,0.88259,0,0.90346,0.88894,0.91119,0.79425,0.8919,0.87084,0.89081,0.684,0.85544,1.44466,2.19761,0.96336,0,0.00023275,0.00023275,0.00023275
157,11039,0.68262,0.93137,1.75379,0.87941,0,0.86669,0.90491,0.90481,0.78536,0.88243,0.86362,0.88385,0.67814,0.85422,1.4267,2.1999,0.96066,0,0.0002278,0.0002278,0.0002278
158,11110,0.68617,0.93544,1.73797,0.87965,0,0.89364,0.88428,0.90989,0.78637,0.8808,0.86766,0.88989,0.68645,0.86682,1.48926,2.2669,0.9655,0,0.00022285,0.00022285,0.00022285
159,11179.2,0.6851,0.92471,1.7569,0.88069,0,0.90338,0.86877,0.91543,0.79636,0.89629,0.85003,0.89388,0.69285,0.85547,1.40169,2.23317,0.96519,0,0.0002179,0.0002179,0.0002179
160,11247.9,0.67711,0.897,1.73502,0.88236,0,0.91002,0.88187,0.91357,0.79284,0.88266,0.8732,0.89318,0.69287,0.87359,1.40823,2.20958,0.96869,0,0.00021295,0.00021295,0.00021295
161,11317.6,0.67986,0.94941,1.72072,0.88062,0,0.91624,0.88984,0.92174,0.80411,0.89628,0.87869,0.90427,0.70033,0.84806,1.37249,2.12822,0.9568,0,0.000208,0.000208,0.000208
162,11387.9,0.6873,0.91691,1.737,0.88081,0,0.89908,0.89121,0.91848,0.80517,0.89078,0.87345,0.90371,0.70521,0.84781,1.42429,2.15431,0.95718,0,0.00020305,0.00020305,0.00020305
163,11458,0.68257,0.92278,1.72155,0.87926,0,0.89962,0.88932,0.91533,0.79699,0.88241,0.868,0.89795,0.69558,0.88254,1.40029,2.18529,0.96261,0,0.0001981,0.0001981,0.0001981
164,11528.2,0.67576,0.92468,1.72472,0.88108,0,0.87892,0.8988,0.90665,0.78603,0.88504,0.85345,0.88451,0.68526,0.86156,1.40879,2.17815,0.96385,0,0.00019315,0.00019315,0.00019315
165,11597,0.67578,0.92401,1.70727,0.87963,0,0.88947,0.89663,0.90711,0.78714,0.8803,0.86984,0.89071,0.6894,0.84346,1.42851,2.1644,0.95591,0,0.0001882,0.0001882,0.0001882
166,11667.2,0.66639,0.9004,1.68302,0.87541,0,0.883,0.89161,0.90877,0.79072,0.87166,0.86102,0.88811,0.68619,0.85865,1.42677,2.17674,0.96222,0,0.00018325,0.00018325,0.00018325
167,11741,0.67672,0.90019,1.67919,0.87962,0,0.89557,0.8933,0.90626,0.78764,0.88082,0.87755,0.89151,0.69208,0.8615,1.40175,2.16711,0.96162,0,0.0001783,0.0001783,0.0001783
168,11812.9,0.66127,0.87678,1.68289,0.87602,0,0.89025,0.89881,0.90498,0.7916,0.86949,0.8776,0.88861,0.69361,0.8498,1.37585,2.1958,0.95775,0,0.00017335,0.00017335,0.00017335
169,11884.1,0.66345,0.92145,1.68435,0.87454,0,0.89188,0.88163,0.90187,0.78585,0.87515,0.85526,0.87881,0.68042,0.85831,1.40102,2.21768,0.96072,0,0.0001684,0.0001684,0.0001684
170,11955.3,0.67655,0.93205,1.68892,0.87544,0,0.88523,0.89319,0.91133,0.79223,0.86554,0.87071,0.89105,0.69025,0.86402,1.47325,2.22861,0.95823,0,0.00016345,0.00016345,0.00016345
171,12025.4,0.66342,0.90851,1.6854,0.87983,0,0.89595,0.88141,0.90915,0.79131,0.88676,0.85644,0.8896,0.68896,0.85019,1.43961,2.19923,0.95795,0,0.0001585,0.0001585,0.0001585
172,12098.2,0.65098,0.87925,1.64645,0.87222,0,0.87801,0.88758,0.90526,0.78846,0.86718,0.86233,0.88273,0.68713,0.84787,1.4077,2.24083,0.96191,0,0.00015355,0.00015355,0.00015355
173,12170.9,0.65974,0.89165,1.67808,0.87586,0,0.87942,0.89045,0.89956,0.78041,0.85879,0.86759,0.87619,0.67481,0.85264,1.39377,2.25982,0.96483,0,0.0001486,0.0001486,0.0001486
174,12240.4,0.65601,0.88166,1.66453,0.8745,0,0.88479,0.88974,0.9018,0.7807,0.86846,0.86805,0.88019,0.68285,0.87261,1.45836,2.24393,0.96455,0,0.00014365,0.00014365,0.00014365
175,12310.3,0.6459,0.88839,1.63325,0.87258,0,0.8902,0.89243,0.90016,0.78481,0.87324,0.87421,0.88146,0.68646,0.84737,1.35388,2.18837,0.9628,0,0.0001387,0.0001387,0.0001387
176,12382.3,0.64628,0.88303,1.63349,0.87115,0,0.87525,0.90772,0.90279,0.78636,0.88255,0.86136,0.88262,0.68548,0.85486,1.36947,2.2142,0.96258,0,0.00013375,0.00013375,0.00013375
177,12453.4,0.65595,0.89834,1.65823,0.87566,0,0.89114,0.88943,0.90383,0.78019,0.88156,0.86606,0.87977,0.6806,0.87192,1.43137,2.28068,0.96301,0,0.0001288,0.0001288,0.0001288
178,12522.3,0.65194,0.88089,1.64249,0.87475,0,0.87502,0.90139,0.8984,0.78089,0.87014,0.86937,0.87478,0.67636,0.86943,1.48849,2.28061,0.95942,0,0.00012385,0.00012385,0.00012385
179,12594.4,0.65446,0.89594,1.64902,0.87002,0,0.88182,0.9045,0.90731,0.78827,0.8674,0.87123,0.87846,0.6846,0.85068,1.43534,2.20898,0.95557,0,0.0001189,0.0001189,0.0001189
180,12665.4,0.65629,0.85612,1.64524,0.87523,0,0.87132,0.9018,0.90635,0.79005,0.85384,0.87443,0.88207,0.68982,0.85152,1.51738,2.17978,0.95565,0,0.00011395,0.00011395,0.00011395
181,12736,0.66227,0.90678,1.6495,0.87369,0,0.89346,0.89379,0.90795,0.78987,0.87112,0.87311,0.88455,0.68759,0.85729,1.42307,2.18195,0.959,0,0.000109,0.000109,0.000109
182,12806.4,0.64573,0.9028,1.62713,0.87012,0,0.88619,0.89581,0.90857,0.79295,0.86524,0.87644,0.88612,0.69426,0.84428,1.45318,2.15181,0.95304,0,0.00010405,0.00010405,0.00010405
183,12877.1,0.64577,0.88554,1.63335,0.87112,0,0.87447,0.90087,0.90017,0.78395,0.88214,0.85671,0.87658,0.68467,0.85158,1.50636,2.20038,0.95416,0,9.91e-05,9.91e-05,9.91e-05
184,12948.4,0.64383,0.88265,1.61117,0.86976,0,0.8763,0.90175,0.8977,0.7866,0.8812,0.8619,0.87722,0.68203,0.8454,1.48536,2.23202,0.95709,0,9.415e-05,9.415e-05,9.415e-05
185,13016.9,0.65267,0.86882,1.63204,0.87628,0,0.87574,0.90718,0.90272,0.78822,0.8558,0.88705,0.88165,0.68894,0.8567,1.52196,2.20889,0.96016,0,8.92e-05,8.92e-05,8.92e-05
186,13086.8,0.64055,0.86569,1.61011,0.87397,0,0.8988,0.87921,0.90113,0.78526,0.88245,0.85908,0.87878,0.68388,0.84588,1.51614,2.2093,0.95808,0,8.425e-05,8.425e-05,8.425e-05
187,13157.8,0.64455,0.87882,1.61868,0.87046,0,0.89316,0.88777,0.90822,0.79149,0.8741,0.8652,0.88408,0.68988,0.85368,1.48827,2.18852,0.95908,0,7.93e-05,7.93e-05,7.93e-05
188,13227.7,0.64233,0.88342,1.60821,0.87125,0,0.89241,0.88933,0.90628,0.79081,0.87394,0.8687,0.88711,0.69103,0.8562,1.481,2.20308,0.96129,0,7.435e-05,7.435e-05,7.435e-05
189,13299.3,0.63798,0.84056,1.61043,0.87052,0,0.87497,0.89587,0.9009,0.78472,0.87734,0.85837,0.88107,0.68446,0.87281,1.52844,2.22955,0.96837,0,6.94e-05,6.94e-05,6.94e-05
190,13369.3,0.64938,0.89001,1.63341,0.87121,0,0.87375,0.89977,0.90277,0.78817,0.85489,0.88121,0.88373,0.69047,0.8509,1.44849,2.19654,0.96105,0,6.445e-05,6.445e-05,6.445e-05
191,13421.1,0.64262,0.83955,1.53734,0.85972,0,0.89413,0.88522,0.90695,0.79127,0.88236,0.86053,0.88716,0.69367,0.84966,1.48449,2.21004,0.9609,0,5.95e-05,5.95e-05,5.95e-05
192,13465.6,0.64117,0.81833,1.50848,0.85615,0,0.897,0.88956,0.90621,0.78763,0.87876,0.87051,0.88945,0.69075,0.86436,1.59001,2.21943,0.96321,0,5.455e-05,5.455e-05,5.455e-05
193,13510.4,0.63501,0.84163,1.51052,0.85777,0,0.90296,0.88321,0.90762,0.78967,0.88326,0.86609,0.88938,0.69353,0.86576,1.5693,2.22528,0.96343,0,4.96e-05,4.96e-05,4.96e-05
194,13555.2,0.63256,0.85528,1.49105,0.85871,0,0.89893,0.8888,0.91041,0.79225,0.88791,0.86228,0.89038,0.69079,0.86367,1.59349,2.19924,0.96214,0,4.465e-05,4.465e-05,4.465e-05
195,13599.6,0.63259,0.8163,1.49323,0.85808,0,0.88914,0.89928,0.90968,0.79166,0.86852,0.87833,0.88909,0.68987,0.85734,1.62783,2.17805,0.95804,0,3.97e-05,3.97e-05,3.97e-05
196,13644.2,0.63708,0.81762,1.48813,0.8595,0,0.90182,0.88159,0.90613,0.78849,0.88236,0.86422,0.88582,0.68585,0.85905,1.61255,2.19281,0.96047,0,3.475e-05,3.475e-05,3.475e-05
197,13689.4,0.63362,0.8433,1.48744,0.8563,0,0.8961,0.88412,0.90692,0.79312,0.88092,0.86863,0.88974,0.69532,0.84544,1.52511,2.19175,0.95978,0,2.98e-05,2.98e-05,2.98e-05
198,13733.5,0.62695,0.81198,1.48312,0.85745,0,0.89372,0.88781,0.90571,0.79164,0.88096,0.86934,0.88625,0.69259,0.85357,1.53881,2.20225,0.96148,0,2.485e-05,2.485e-05,2.485e-05
199,13777.8,0.63149,0.81313,1.4823,0.8564,0,0.89426,0.88813,0.90667,0.79105,0.88332,0.86864,0.88646,0.69062,0.84566,1.56942,2.19311,0.95889,0,1.99e-05,1.99e-05,1.99e-05
200,13822.2,0.63304,0.84903,1.50091,0.86142,0,0.88851,0.89347,0.90635,0.79088,0.87781,0.86885,0.88706,0.69083,0.8454,1.5907,2.19083,0.95777,0,1.495e-05,1.495e-05,1.495e-05
